"business_id","date","ViolationTypeID","risk_category","description"
69792,"20161021",103141,"Low Risk","Improper food labeling or menu misrepresentation"
69792,"20161021",103139,"Low Risk","Improper food storage"
69792,"20161021",103131,"Moderate Risk","Moderate risk vermin infestation"
69792,"20161021",103103,"High Risk","High risk food holding temperature "
69792,"20141117",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69792,"20141117",103177,"Low Risk","Non service animal"
69792,"20141117",103143,"Low Risk","Inadequate warewashing facilities or equipment"
69792,"20141117",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69792,"20141117",103139,"Low Risk","Improper food storage"
69792,"20150923",103177,"Low Risk","Non service animal"
69792,"20150923",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69792,"20150923",103145,"Low Risk","Improper storage of equipment utensils or linens"
69792,"20150923",103133,"Moderate Risk","Foods not protected from contamination"
69799,"20171012",103161,"Low Risk","Low risk vermin infestation"
69799,"20171012",103133,"Moderate Risk","Foods not protected from contamination"
69799,"20160311",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69799,"20160311",103165,"Low Risk","No plan review or Building Permit"
69799,"20160211",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69799,"20160211",103153,"Low Risk","Inadequate dressing rooms or improper storage of personal items"
69799,"20160211",103147,"Low Risk","Inadequate ventilation or lighting"
69799,"20160211",103142,"Low Risk","Unclean nonfood contact surfaces"
69799,"20160211",103133,"Moderate Risk","Foods not protected from contamination"
69799,"20160211",103105,"High Risk","Improper cooling methods"
69799,"20160211",103120,"Moderate Risk","Moderate risk food holding temperature "
69799,"20160211",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69799,"20170118",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69799,"20170118",103142,"Low Risk","Unclean nonfood contact surfaces"
69799,"20170118",103132,"Moderate Risk","Improper thawing methods "
69799,"20170118",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69799,"20170118",103145,"Low Risk","Improper storage of equipment utensils or linens"
69799,"20141103",103133,"Moderate Risk","Foods not protected from contamination"
69799,"20141103",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69799,"20141103",103132,"Moderate Risk","Improper thawing methods "
69799,"20141103",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69799,"20141103",103147,"Low Risk","Inadequate ventilation or lighting"
69799,"20141103",103161,"Low Risk","Low risk vermin infestation"
69799,"20141103",103142,"Low Risk","Unclean nonfood contact surfaces"
69799,"20141103",103145,"Low Risk","Improper storage of equipment utensils or linens"
69799,"20150617",103133,"Moderate Risk","Foods not protected from contamination"
69799,"20150617",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69799,"20150617",103143,"Low Risk","Inadequate warewashing facilities or equipment"
69799,"20150617",103132,"Moderate Risk","Improper thawing methods "
69799,"20150617",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69799,"20150617",103159,"Low Risk","Worker safety hazards"
69799,"20150617",103145,"Low Risk","Improper storage of equipment utensils or linens"
69799,"20150617",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69799,"20150617",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69813,"20171010",103120,"Moderate Risk","Moderate risk food holding temperature "
69813,"20171010",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69813,"20160419",103133,"Moderate Risk","Foods not protected from contamination"
69813,"20160419",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69813,"20161031",103133,"Moderate Risk","Foods not protected from contamination"
69813,"20150511",103133,"Moderate Risk","Foods not protected from contamination"
69828,"20160518",103102,"High Risk","Unclean hands or improper use of gloves"
69828,"20160518",103109,"High Risk","Unclean or unsanitary food contact surfaces"
69828,"20160518",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69828,"20141107",103103,"High Risk","High risk food holding temperature "
69849,"20160307",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69849,"20160307",103105,"High Risk","Improper cooling methods"
69849,"20160307",103103,"High Risk","High risk food holding temperature "
69849,"20160802",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69849,"20160802",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69849,"20160802",103142,"Low Risk","Unclean nonfood contact surfaces"
69849,"20160802",103103,"High Risk","High risk food holding temperature "
69849,"20150518",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69849,"20150518",103120,"Moderate Risk","Moderate risk food holding temperature "
69849,"20150518",103139,"Low Risk","Improper food storage"
69849,"20150518",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69849,"20170830",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69849,"20170830",103133,"Moderate Risk","Foods not protected from contamination"
69849,"20170830",103142,"Low Risk","Unclean nonfood contact surfaces"
69850,"20150725",103157,"Low Risk","Food safety certificate or food handler card not available"
69850,"20150725",103120,"Moderate Risk","Moderate risk food holding temperature "
69850,"20150725",103156,"Low Risk","Permit license or inspection report not posted"
69861,"20161109",103157,"Low Risk","Food safety certificate or food handler card not available"
69861,"20161109",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69861,"20161109",103139,"Low Risk","Improper food storage"
69861,"20161109",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69861,"20151106",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69861,"20151106",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69863,"20170911",103156,"Low Risk","Permit license or inspection report not posted"
69863,"20170911",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69863,"20170911",103133,"Moderate Risk","Foods not protected from contamination"
69863,"20160525",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69863,"20160525",103139,"Low Risk","Improper food storage"
69881,"20160511",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69881,"20160511",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69881,"20160511",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
69881,"20160511",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69881,"20160511",103103,"High Risk","High risk food holding temperature "
69881,"20150105",103121,"Moderate Risk","Inadequate procedures or records for time as a public health control "
69881,"20150105",103148,"Low Risk","No thermometers or uncalibrated thermometers "
69881,"20150105",103129,"Moderate Risk","Insufficient hot water or running water"
69881,"20150105",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69884,"20160128",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69884,"20160128",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69884,"20160128",103126,"Moderate Risk","Noncompliance with Gulf Coast oyster regulation"
69884,"20160128",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69884,"20160128",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69884,"20160630",103157,"Low Risk","Food safety certificate or food handler card not available"
69884,"20160630",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69884,"20160630",103120,"Moderate Risk","Moderate risk food holding temperature "
69884,"20160630",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69884,"20161202",103161,"Low Risk","Low risk vermin infestation"
69884,"20161202",103147,"Low Risk","Inadequate ventilation or lighting"
69884,"20161202",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69884,"20161202",103157,"Low Risk","Food safety certificate or food handler card not available"
69884,"20150506",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69884,"20150506",103139,"Low Risk","Improper food storage"
69884,"20150506",103129,"Moderate Risk","Insufficient hot water or running water"
69884,"20170511",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69884,"20170511",103116,"Moderate Risk","Inadequate food safety knowledge or lack of certified food safety manager"
69884,"20170511",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69884,"20170511",103156,"Low Risk","Permit license or inspection report not posted"
69884,"20170511",103142,"Low Risk","Unclean nonfood contact surfaces"
69884,"20170511",103145,"Low Risk","Improper storage of equipment utensils or linens"
69884,"20170511",103161,"Low Risk","Low risk vermin infestation"
69885,"20151230",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69885,"20160727",103120,"Moderate Risk","Moderate risk food holding temperature "
69885,"20160727",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69885,"20170426",103119,"Moderate Risk","Inadequate and inaccessible handwashing facilities"
69885,"20170426",103149,"Low Risk","Wiping cloths not clean or properly stored or inadequate sanitizer"
69895,"20170228",103139,"Low Risk","Improper food storage"
69906,"20160629",103142,"Low Risk","Unclean nonfood contact surfaces"
69906,"20160629",103139,"Low Risk","Improper food storage"
69906,"20160629",103150,"Low Risk","Improper or defective plumbing"
69906,"20160629",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69906,"20160629",103161,"Low Risk","Low risk vermin infestation"
69906,"20170111",103161,"Low Risk","Low risk vermin infestation"
69906,"20170111",103124,"Moderate Risk","Inadequately cleaned or sanitized food contact surfaces"
69906,"20170111",103145,"Low Risk","Improper storage of equipment utensils or linens"
69906,"20170111",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69909,"20160224",103142,"Low Risk","Unclean nonfood contact surfaces"
69909,"20160224",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69909,"20160804",103139,"Low Risk","Improper food storage"
69909,"20160804",103154,"Low Risk","Unclean or degraded floors walls or ceilings"
69909,"20160804",103144,"Low Risk","Unapproved or unmaintained equipment or utensils"
69909,"20160804",103142,"Low Risk","Unclean nonfood contact surfaces"
69909,"20170314",103145,"Low Risk","Improper storage of equipment utensils or linens"
